name,weighted_pv
志尊淳,1637.5163974353832
志田彩良,921.6866691722078
志田未来,3340.3025582225873
恒松祐里,5016.163946438083
恵俊彰,1109.2778549081847
成海璃子,888.9559288377293
成田凌,897.3318471291573
戸塚純貴,1944.724568039423
戸次重幸,5863.3499868182025
戸田恵子,7988.4524264542315
戸田恵梨香,2776.991512705221
戸田菜穂,1184.8000433990376
所ジョージ,1940.5493520072719
押切もえ,345.4873791589674
指原莉乃,1882.3529749583872
斉藤由貴,1881.2203376638872
斎藤工,2532.7127508393723
新井恵理那,2239.013367711901
新垣結衣,4650.419872587023
新川優愛,2685.0144167935537
新木優子,1799.1977593011113
新田真剣佑,9377.34747629664
日村勇紀,3234.299052437802
早見あかり,1007.7476652139699
明石家さんま,2920.9544865975804
星野源,4795.33040613604
春日俊彰,1622.0395735628572
春風亭昇太,1597.93897763693
有吉弘行,3169.0372234060883
有岡大貴,1262.5990421456315
有村架純,4967.726400185127
有田哲平,2146.8576434401775
望月歩,652.2846059851717
朝日奈央,2570.6216676539243
朝比奈彩,2420.108003732142
木南晴夏,7270.854583833879
木村カエラ,2587.4774007045025
木村佳乃,3242.48057242333
木村多江,776.1650478034054
木村拓哉,45238.68905150951
木村文乃,4476.421537176452
木村昴,8164.428248679559
木梨憲武,1065.32586547139
本上まなみ,5050.003504035109
本仮屋ユイカ,1016.1183180447244
本木雅弘,1126.841057079876
本田望結,2884.08637478561
本田翼,2295.321681716857
本郷奏多,1290.8466763786403
杉咲花,2935.0467192086307
杉本哲太,2194.209145934285
杉本彩,589.8915798845103
杉浦太陽,1053.5147170433563
杉野遥亮,7066.08219720527
杏_(女優),3542.0356871286745
村上佳菜子,204.11811055560256
村上信五,1500.8899222924645
村上知子,308.0031080045909
村上虹郎,5502.783676286177
東山紀之,1752.2304021168452
東野幸治,1331.9621020642667
松たか子,2535.9871620664203
松下奈緒,3589.3609611596125
松下洸平,2414.5616425250473
松下由樹,1951.847096386262
松丸亮吾,1094.6882655254472
松井愛莉,1106.5056626083715
松井玲奈,1502.5729252513916
松坂慶子,1441.4530879374024
松坂桃李,3771.1832322829923
松山ケンイチ,3090.055868934668
松岡修造,1444.9049287407895
松岡昌宏,3573.8516987204375
松岡茉優,4159.068968012682
松島花,594.0208529041645
松嶋尚美,519.1920792119258
松嶋菜々子,2819.6757117931
松平健,3196.7527085946817
松本まりか,2721.8628051107657
松本人志,2651.1162304081136
松本伊代,1035.4345651994809
松本幸四郎,385.6067174026466
松本潤,4387.570406239798
松本穂香,3058.994260100303
松本若菜,14799.610589103355
松村北斗,4063.0498337616873
松田るか,634.7307048888066
松田翔太,1132.9546558492812
松田聖子,2951.0960267033615
松田龍平,1259.8747574569636
松重豊,7974.097830898663
松雪泰子,1949.9776256233235
松風理咲,224.3121332033453
板垣李光人,3670.899341207377
板垣瑞生,1044.6508780049353
板尾創路,802.1353666602625
板谷由夏,1116.6032536836237
林修,1558.8548578085952
林遣都,1365.069712413191
柄本佑,5086.16146883368
柄本明,2030.0979232732293
柄本時生,2008.7336324943565
柏木由紀,1975.3540535629104
染谷将太,2558.20737911791
染野有来,224.76057093397498
柳ゆり菜,840.8144019682686
柳原可奈子,891.8889079035579
柳楽優弥,5043.246009601656
柳沢慎吾,2035.6450161581242
柳葉敏郎,1925.5832720853916
柴咲コウ,2379.241113952793
柴田理恵,692.724528214558
栗山千明,3549.424061513298
桃井かおり,1527.518145727111
桐山漣,1070.1987526231455
桐谷健太,1213.6345552682396
桐谷美玲,1567.468079297148
桑田佳祐,2477.009844671541
桜井ユキ,1857.6882173860602
桜井日奈子,1155.560290003982
桜庭ななみ,1197.2838912725106
桜田ひより,3639.09754441769
桜田通,979.5760785383454
梅沢富美男,1667.915912424235
森七菜,3327.2111462312305
森口瑤子,1607.7114273199286
森尾由美,4566.002574481639
森山未來,828.2697108289817
森崎ウィン,2240.538894637791
森川葵,2599.3466397152883
森星,430.1577158227283
森泉,926.5745773115315
森田想,218.79248296991517
森田望智,18388.73268518355
森絵梨佳,218.6372853288963
森高千里,2675.6534957310187
椎名桔平,994.6056486912453
椿鬼奴,459.0073581922624
榊原郁恵,1028.2700222880546
榮倉奈々,4510.109566146493
樋口可南子,586.3177286792329
横山だいすけ,1369.5223222959914
横山裕,2180.1748603418896
横浜流星,2430.515952926382
横澤夏子,1755.2382470289222
横田真悠,1297.7419790233544
橋本マナミ,1249.1710577841613
橋本愛_(1996年生),1694.5015207737392
橋本環奈,4530.01709984982
檀れい,1178.7960592698767
櫻井海音,5279.807145185071
櫻井翔,4469.668326313606
武井壮,694.6778697276636
武田梨奈,480.5176803155935
武田玲奈,1188.0314360475516
武田鉄矢,2284.9726979458137
毎熊克哉,648.4032878310032
比嘉愛未,2940.2716737842447
水原希子,1648.0690097488755
水川あさみ,1483.0091724068916
水谷果穂,1141.0118806166959
水谷豊,1636.0548291727773
水野真紀,1019.8779758152391
水野美紀,1926.0588971599427
永作博美,2560.442903619006
永山瑛太,2249.1029725957446
永山絢斗,2484.295372875176
永瀬廉,8486.34902991172
永瀬正敏,733.1957896610161
永野芽郁,2612.839788207655
江口のりこ,1265.7692321657537
江口洋介,1327.057253043964
池松壮亮,1669.2326706428246
池田エライザ,1886.1128898949385
池田美優,4165.92769686744
池脇千鶴,701.8711643484806
池間夏海,223.81827753949614
沢口靖子,1491.032988492682
沢村一樹,2304.110756090261
河北麻友子,1087.9033081341638
河合優実,1284.021672006389
河合郁人,1001.0717281543014
泉澤祐希,2488.667909006037
泉里香,1948.848706867199
波瑠,2237.671162954439
津田健次郎,8813.478118747425
津田寛治,1025.454319578522
浅利陽介,752.0153926055489
浅川梨奈,1789.3084746412428
浅田真央,728.432045983444
浅田美代子,543.7362178331127
浅田舞,642.5672889430143
浅野ゆう子,1051.8805310038701
浅野忠信,972.8718654236546
浜田雅功,3538.5303215693207
浜辺美波,7363.138160377871
浜野謙太,678.9447040085623
深川麻衣,1011.1616440291369
深津絵里,1504.1532409401639
深田恭子,1888.3396859845318
清原果耶,3745.826659420703
清水ミチコ,393.88079245894664
清水尋也,851.9979668819116
清野菜名,3359.772007890463
渋谷凪咲,1845.9541751116535
渡辺いっけい,897.3059710157127
渡辺えり,1487.1091271252867
渡辺大知,531.785854618131
渡辺満里奈,391.9490009311942
渡辺直美,1071.765897310006
渡辺真起子,577.885795730449
渡辺謙,2419.8991241539316
渡邊圭祐,1091.3025287517635
渡部篤郎,2024.6325075529064
温水洋一,469.2197663063081
満島ひかり,4984.8743169719655
満島真之介,996.6936339502828
溝端淳平,2444.8549539880673
滝川クリステル,966.4555671933265
滝沢カレン,1275.8388481953941
滝藤賢一,3355.932103312607
澤部佑,1794.9230515990357
濱正悟,417.85039563642897
濱田マリ,938.9011073327157
濱田岳,4092.358606506742
濱田龍臣,501.6349785054404
瀧内公美,3550.4515018312145
瀧本美織,988.9803261038251
瀬戸康史,12935.095095195142
瀬戸朝香,665.2325415214937
片寄涼太,9205.757692381714
片山友希,2534.9743306042383
片岡愛之助_(6代目),1013.7364037598516
片平なぎさ,1938.8424558292218
片桐はいり,759.2725578477101
片桐仁,674.9013028194547
犬飼貴丈,2281.1841563353873
玉城ティナ,4214.532898490751
玉山鉄二,1028.7660444044527
玉木宏,2506.8954200479375
玉森裕太,3130.3671800945535
生瀬勝久,1249.9677218333543
生田斗真,2369.7569207209503
生田絵梨花,3533.6580224837353
生見愛瑠,2480.15780726887
生駒里奈,4977.420060023986
田中みな実,3088.4187855300142
田中卓志,12841.460205442367
田中圭,2516.523570117938
田中将大,3493.646746266145
田中律子,1020.2276826047686
田中直樹_(お笑い芸人),1458.6037172525612
田中美佐子,1091.672166415406
田中裕二,69.84832566609695
田中要次,522.4741587993624
田中道子,2077.565757711795
田中麗奈,688.7479062644617
田村淳,1955.525824890291
田辺桃子,6661.444141825594
田辺誠一,1146.4966814998031
田鍋梨々花,325.4142150173422
町田啓太,2556.5077375369033
當真あみ,6247.890691273007
白濱亜嵐,1010.8639194675872
白石美帆,1046.464794822406
白石聖,1457.8076117919509
白石麻衣,1963.2703260239282
百田夏菜子,1557.878112164782
的場浩司,714.6747588686501
皆藤愛子,3659.960330092388
益若つばさ,701.5417801358212
目黒蓮,10199.71548616936
相武紗季,1843.9448017361417
相葉雅紀,2600.8703825170824
眞島秀和,2759.3333379678343
眞栄田郷敦,8094.489541785918
眞鍋かをり,3256.2937683893692
真木よう子,2212.267095038262
真矢ミキ,1622.6914028516528
真飛聖,1570.857065675324
矢作穂香,2285.7555171836048
矢本悠馬,563.8196491952016
矢沢永吉,2944.908419432601
矢田亜希子,1934.6211172626518
矢部浩之,1069.4929328564515
知念侑李,1166.7195334929024
知花くらら,417.0462024801087
石丸幹二,888.1072440008439
石井杏奈_(E-girls),1156.835310790893
石原さとみ,3078.5696201529577
石原良純,2232.3429135834317
石塚英彦,648.8077415068873
石川恋,486.5237572469729
石橋貴明,1109.2830724056257
石橋静河,3112.6191970580526
石田ひかり,2561.707023617567
石田ゆり子,3055.792808124332
石田ニコル,620.5189728450824
石野真子,1433.2584250788514
磯山さやか,1058.538921192941
磯村勇斗,1864.4677170038685
磯野貴理子,1051.5004265147534
神宮寺勇太,2439.5460610858527
神尾楓珠,13610.589397516731
神木隆之介,2416.088189518452
神田正輝,988.5706537429505
祷キララ,247.12981385780375
福原遥,6983.340201906906
福地桃子,1908.696198737943
福士蒼汰,3997.9706230738393
福山雅治,2412.3073045533724
福本莉子,2452.4141445929063
福澤朗,502.4116327429489
秋元梢,1094.6435055411978
秋山竜次,980.2161827239281
秋田汐梨,802.8006157548147
稲垣吾郎,1779.2281546562353
稲森いずみ,1267.6611227228075
稲葉友,1615.116446371325
窪田正孝,1580.1513318862203
竜星涼,7112.689382249914
竹下景子,707.1140057741898
竹中直人,1144.9296681852943
竹内涼真,1211.286427697873
竹野内豊,3287.671344280948
笑福亭鶴瓶,1681.7971366720205
笛木優子,987.9883865642273
笠松将,1912.461184828059
笹野高史,1135.5098635229301
筧利夫,1657.385539239822
筧美和子,2187.140202360472
箭内夢菜,1055.4040712281344
篠原涼子,1528.0514084843614
米倉れいあ,373.2890841839736
米倉涼子,3781.5286281278936
紗栄子,3065.4885272649512
細田佳央太,821.2884040553641
紺野まひる,454.7314547380732
紺野彩夏,3941.9303579619445
紺野美沙子,815.3056929132141
結木滉星,1134.0895386132372
綾瀬はるか,10764.080633594269
綾野剛,2667.7208536549215
織田裕二,1750.3911645782223
美村里江,9665.833473376648
羽生結弦,1679.8671727263138
羽田美智子,1059.1737471186798
羽鳥慎一,813.4345302589641
臼田あさ美,3008.087614359959
舘ひろし,1229.977973586415
船越英一郎,737.0213569756326
芋生悠,396.6009519308587
芦田愛菜,5744.209692164874
芳根京子,2224.5811500833765
若月佑美,1713.1282453792803
若村麻由美,1758.7535606472268
若林正恭,2569.259747451082
茅島みずき,458.8456476700095
草刈正雄,3732.3245940049756
草刈民代,578.6915561692701
草彅剛,8783.61513821962
荒川良々,1207.0194883774388
荒木飛羽,975.1216342869056
莉子_(モデル),937.3649823407181
菅田将暉,3693.689541797682
菅野美穂,1470.087135814863
菅野莉央,345.250172191126
菊池桃子,1632.2480561476132
菊池風磨,4501.809800315579
菜々緒,3294.772083829101
萩原みのり,428.5997646717687
萩原利久,1558.578343694499
萬波ユカ,41.96706307528048
萬田久子,478.42383574388464
葵わかな,3274.1461065503872
蒔田彩珠,1928.3706861625017
蒼井優,2099.044323596808
蓮佛美沙子,2255.5082641226463
薬丸裕英,2357.6955256197552
薬師丸ひろ子,2466.651702807555
藤ヶ谷太輔,2690.5705153350914
藤井流星,1276.1066835362099
藤井隆,1008.9567641315418
藤原さくら,1146.3354990840262
藤原大祐,1029.0070062386073
藤原竜也,2586.87461291366
藤原紀香,1021.4879004737936
藤岡弘、,6031.348437890658
藤木直人,2028.3850732241258
藤本美貴,2311.454074403093
藤森慎吾,1908.724686289537
藤田ニコル,1840.7461270221847
藤田弓子,284.2379663902525
藤野涼子,506.35407902729827
蛯原友里,859.6568689522426
西島秀俊,4123.319572895112
西村まさ彦,1480.828424605448
西田尚美,916.0420103701756
西田敏行,2137.7596009809527
西畑大吾,2053.67080240036
西野七瀬,3032.6528671935803
要潤,593.1965094147271
見上愛,1221.967270989534
観月ありさ,2139.795209336018
角田晃広,1045.012543939089
設楽統,1743.273865599073
谷まりあ,13699.75345098673
谷原章介,2333.1642218564148
豊嶋花,1164.4776504993633
豊川悦司,2505.0932829638414
財前直見,7174.420058763124
貫地谷しほり,920.9848860286957
貴島明日香,6674.7189489733
賀来千香子,2975.8881858728178
賀来賢人,12394.37485835852
赤楚衛二,13227.094247412979
趣里,1643.3793785496532
足立梨花,2127.611017016254
辺見えみり,1324.4998000877924
近藤春菜,1361.1894419396044
速水もこみち,924.7561178367939
道枝駿佑,5327.153290038516
遠藤憲一,1411.402456524424
遠藤章造,815.7302250800584
遼河はるひ,777.993578556592
郷ひろみ,1883.2377132361787
酒井美紀,680.513058003391
酒井若菜,1903.8557201105573
醍醐虎汰朗,821.5841665458445
重岡大毅,1430.8308873877484
野村周平,2877.232619379045
野村萬斎,1451.5978068084646
野間口徹,822.6018108793293
金子ノブアキ,1427.5547610056904
金子大地,564.3561392007606
鈴木ゆうか,1036.0457461504195
鈴木京香,1098.7415006110068
鈴木亮平_(俳優),3705.1065127285856
鈴木仁_(俳優),818.6380099966972
鈴木伸之,3964.7871658606846
鈴木保奈美,1209.6189266691556
鈴木奈々,656.0919292997222
鈴木梨央,1089.3168389795155
鈴木浩介_(俳優),2289.47290081227
鈴木砂羽,683.7011692792245
鈴木福,4473.686427982398
鈴鹿央士,2419.2696940957467
錦織圭,1820.0755413391469
錦鯉_(お笑いコンビ),4694.364661416208
長井短,1855.3688930820158
長嶋一茂,1341.3448280170433
長澤まさみ,2908.211778224055
