name,weighted_pv
馬場ふみか,99920.4907919456
駒木根葵汰,37464.51710141575
駿河太郎,78473.87001000716
高岡早紀,79580.02620291518
高島彩,65597.45653818436
高島礼子,73058.25835194065
高嶋ちさ子,187517.12797610508
高杉真宙,306110.407871241
高梨臨,199595.5828993475
高橋ひとみ,34064.16262702527
高橋みなみ,64637.47799597385
高橋メアリージュン,119850.12355603694
高橋一生,197488.93615686274
高橋光臣,40928.40819239362
高橋克典,193746.94907981882
高橋克実,38541.13207089204
高橋惠子,31901.672690248986
高橋文哉,568103.0761339399
高橋真麻,83681.07307678007
高橋英樹_(俳優),64961.865441529975
高橋茂雄,128718.31752592251
高田純次,65132.63655964
高畑充希,117005.84804910055
高畑淳子,121594.35063366168
高良健吾,52731.15446888093
髙嶋政宏,78430.01433989879
髙橋ひかる,120552.36679286412
髙橋海人,229622.61989936617
鶴田真由,43628.005224453234
鷲見玲奈,120740.88049087871
麻生久美子,77297.08008615108
麻生祐未,67961.24939774639
黒島結菜,418844.74218784
黒木瞳,84824.27696662894
黒木華,197530.904931786
黒沢かずこ,26253.88085644088
黒羽麻璃央,107065.90233019408
黒谷友香,83575.32044880265
齋藤飛鳥,193590.09942615344
