name,burst_count,sentiment_mean,news_count,pop_diff,aware_diff
荒木飛羽,12,0.7878787878787878,33,1.4,0.8999999999999995
莉子_(モデル),9,0.6,35,0.3999999999999999,1.5999999999999996
菅田将暉,6,1.0,14,3.3000000000000043,0.5
菅野美穂,5,0.9230769230769231,13,-1.0,-2.3999999999999915
菅野莉央,15,0.9285714285714286,14,-0.5,0.0
菊池桃子,13,0.8695652173913043,23,-0.6999999999999993,0.6999999999999886
菊池風磨,15,0.775,40,2.1999999999999993,3.6999999999999886
菜々緒,9,0.8936170212765957,47,1.3000000000000007,-2.3000000000000114
萩原みのり,4,1.0,1,-0.7,-0.09999999999999964
萩原利久,3,1.0,10,0.29999999999999993,1.1000000000000014
萬波ユカ,3,,0,0.0,-0.9000000000000004
萬田久子,7,1.0,12,-2.5,-1.0
葵わかな,8,0.9655172413793104,29,-0.7000000000000002,4.800000000000004
蒔田彩珠,3,0.9,10,0.20000000000000018,-2.8000000000000007
蒼井優,8,0.9318181818181818,44,-1.4000000000000021,-1.9000000000000057
蓮佛美沙子,5,0.7777777777777778,27,2.1000000000000005,2.1000000000000014
薬丸裕英,5,1.0,8,-3.000000000000001,1.1999999999999886
薬師丸ひろ子,6,0.5,2,-2.5,-0.7000000000000028
藤ヶ谷太輔,8,0.55,20,1.9000000000000004,6.200000000000003
藤井流星,7,0.9230769230769231,13,1.5999999999999996,-0.6999999999999957
藤井隆,5,0.9090909090909091,11,0.3000000000000007,1.8999999999999915
藤原さくら,12,0.9393939393939394,33,0.0,2.0
藤原大祐,12,0.7647058823529411,17,0.7,0.2999999999999998
藤原竜也,6,0.9444444444444444,18,-0.9000000000000021,0.0
藤原紀香,9,0.9230769230769231,26,0.7000000000000011,0.29999999999999716
藤岡弘、,14,0.9142857142857143,35,-1.6999999999999993,-0.20000000000000284
藤木直人,4,0.9629629629629629,27,-3.099999999999998,2.0999999999999943
藤本美貴,7,0.96,25,3.5,-3.0
藤森慎吾,9,0.8333333333333334,24,-1.5999999999999996,0.5
藤田ニコル,10,0.8235294117647058,34,-3.4999999999999982,1.4000000000000057
藤田弓子,8,1.0,2,2.4000000000000004,0.29999999999999716
藤野涼子,3,,0,-0.7,-0.5
蛯原友里,11,1.0,52,-2.8999999999999986,1.3999999999999915
西島秀俊,6,0.9130434782608695,23,6.899999999999999,6.400000000000006
西村まさ彦,8,0.8461538461538461,13,-1.799999999999999,2.4000000000000057
西田尚美,5,1.0,5,0.40000000000000036,-0.8999999999999986
西田敏行,5,0.9411764705882353,17,-1.6000000000000014,1.0
西畑大吾,4,0.75,8,0.7000000000000002,2.6000000000000014
西野七瀬,2,1.0,3,-1.9000000000000004,3.1999999999999957
要潤,3,1.0,7,1.9000000000000004,0.0
見上愛,6,1.0,10,-0.5,-0.2999999999999998
観月ありさ,8,0.9393939393939394,33,-1.6000000000000014,-0.6999999999999886
角田晃広,9,0.7272727272727273,11,1.4000000000000021,5.200000000000003
設楽統,8,0.8,10,1.2000000000000028,1.0999999999999943
谷まりあ,21,0.98,50,2.3000000000000007,6.700000000000003
谷原章介,9,0.5652173913043478,23,1.5999999999999996,4.6000000000000085
豊嶋花,12,0.9473684210526315,19,-0.09999999999999998,0.7000000000000002
豊川悦司,9,0.8372093023255814,43,1.1000000000000014,4.299999999999997
財前直見,15,0.9230769230769231,13,-0.6999999999999993,-0.8999999999999915
貫地谷しほり,6,1.0,12,0.6999999999999993,-1.4000000000000057
貴島明日香,15,1.0,34,0.5999999999999996,6.200000000000003
賀来千香子,11,1.0,3,0.20000000000000107,-1.7000000000000028
賀来賢人,12,0.8484848484848485,33,1.6000000000000014,-0.20000000000000284
赤楚衛二,11,0.9574468085106383,47,6.199999999999999,6.700000000000003
趣里,17,0.9193548387096774,62,2.5,7.699999999999999
足立梨花,12,0.9148936170212766,47,1.5999999999999996,4.6000000000000085
辺見えみり,9,0.7777777777777778,9,1.3999999999999995,-0.6000000000000085
近藤春菜,12,0.925,40,1.1999999999999993,0.5
速水もこみち,9,1.0,9,-1.8000000000000007,1.9000000000000057
道枝駿佑,4,1.0,8,-1.1999999999999993,3.5
遠藤憲一,4,0.9375,16,-2.5,-0.9000000000000057
遠藤章造,7,0.7142857142857143,7,1.0,2.299999999999997
遼河はるひ,13,0.9285714285714286,14,-2.0,-1.5
郷ひろみ,15,0.9583333333333334,48,2.5,1.0999999999999943
酒井美紀,13,0.95,20,-1.8000000000000007,-1.2999999999999972
酒井若菜,4,0.7777777777777778,9,-0.7000000000000002,-3.5
醍醐虎汰朗,9,0.8,10,-0.09999999999999998,3.1999999999999997
重岡大毅,6,0.75,16,1.3999999999999995,0.19999999999999574
野村周平,11,0.8214285714285714,28,-0.5,-0.8999999999999986
野村萬斎,7,0.7096774193548387,31,0.5000000000000018,3.4000000000000057
野間口徹,10,0.8888888888888888,27,2.0999999999999996,6.200000000000003
金子ノブアキ,5,0.8333333333333334,6,0.2999999999999998,2.5
金子大地,8,0.84,25,0.09999999999999987,3.9000000000000004
鈴木ゆうか,6,0.9090909090909091,11,0.20000000000000007,0.8999999999999995
鈴木京香,8,0.9615384615384616,26,-2.5,-0.20000000000000284
鈴木亮平_(俳優),6,0.8823529411764706,17,5.300000000000004,4.200000000000003
鈴木仁_(俳優),3,1.0,4,0.09999999999999987,0.0
鈴木伸之,9,0.9387755102040817,49,-0.1999999999999993,4.700000000000003
鈴木保奈美,12,0.7647058823529411,17,0.9000000000000004,0.20000000000000284
鈴木奈々,11,0.9473684210526315,19,3.1999999999999993,1.7999999999999972
鈴木梨央,9,1.0,15,0.2999999999999998,1.8999999999999986
鈴木浩介_(俳優),8,1.0,10,2.0,6.5
鈴木砂羽,13,0.75,16,4.700000000000001,1.6000000000000014
鈴木福,19,0.8795180722891566,83,2.5,0.5
鈴鹿央士,15,0.9545454545454546,44,6.9,13.899999999999999
錦織圭,6,0.9259259259259259,27,-8.100000000000001,2.0
錦鯉_(お笑いコンビ),12,0.8095238095238095,42,-1.6000000000000014,1.7999999999999972
長井短,9,0.9166666666666666,12,0.0,2.0
長嶋一茂,24,0.8765432098765432,81,-0.29999999999999893,2.0
長澤まさみ,4,0.9166666666666666,24,-8.700000000000003,-0.6999999999999886
長谷川京子,7,0.9655172413793104,29,3.0,0.4000000000000057
長谷川博己,5,1.0,3,-1.6000000000000014,2.1999999999999886
門脇麦,10,0.975609756097561,41,1.5999999999999996,7.200000000000003
間宮祥太朗,3,0.9285714285714286,14,-1.6999999999999993,2.299999999999997
関口メンディー,16,0.8636363636363636,44,-1.1999999999999993,-3.0
関根勤,10,1.0,18,-3.6000000000000014,-0.5
関水渚,13,0.8611111111111112,36,-0.6999999999999997,0.5
阿佐ヶ谷姉妹,17,0.8928571428571429,28,-0.30000000000000426,-1.0
阿部サダヲ,9,0.9523809523809523,21,2.8000000000000043,1.7000000000000028
阿部寛,6,1.0,17,1.6000000000000014,0.20000000000000284
陣内孝則,3,0.8571428571428571,7,-2.700000000000001,2.299999999999997
陣内智則,9,0.6086956521739131,23,-1.8999999999999986,0.6999999999999886
霜降り明星,3,1.0,5,1.8000000000000007,-1.3999999999999915
青木崇高,8,0.8181818181818182,11,-0.7999999999999989,-0.6999999999999957
青柳翔,6,0.8888888888888888,36,0.7000000000000002,-3.0
音尾琢真,9,0.7714285714285715,35,-0.5,0.8000000000000007
須藤理彩,14,1.0,22,-0.7999999999999998,-2.799999999999997
須賀健太,16,0.9393939393939394,33,-1.4000000000000004,4.100000000000001
風吹ジュン,11,0.9047619047619048,21,2.6000000000000014,1.4000000000000057
風間俊介,14,0.9285714285714286,56,8.2,4.099999999999994
飯尾和樹,12,1.0,12,1.3999999999999986,0.7000000000000028
飯豊まりえ,8,0.9545454545454546,44,-0.7000000000000011,2.299999999999997
香取慎吾,3,1.0,13,-3.0,0.30000000000001137
香川照之,9,0.39705882352941174,68,-18.400000000000002,2.0
馬場ふみか,6,0.9166666666666666,36,0.5999999999999996,-0.9000000000000021
駒木根葵汰,9,0.8888888888888888,9,-0.29999999999999993,-0.10000000000000009
駿河太郎,12,0.875,16,0.0,2.8999999999999986
高岡早紀,12,1.0,24,0.0,0.19999999999998863
高島彩,27,0.8181818181818182,11,-1.4000000000000004,-3.5999999999999943
高島礼子,8,1.0,9,-0.7000000000000011,-1.2000000000000028
高嶋ちさ子,18,0.8260869565217391,46,0.1999999999999993,-1.4000000000000057
高杉真宙,17,0.984375,64,3.3999999999999986,10.200000000000003
高梨臨,20,0.9538461538461539,65,3.0,4.400000000000002
高橋ひとみ,7,1.0,11,-0.5,-1.5
高橋みなみ,16,0.8095238095238095,42,-1.5999999999999996,-1.0999999999999943
高橋メアリージュン,8,0.9090909090909091,22,-0.1999999999999993,0.20000000000000284
高橋一生,4,1.0,8,-1.7000000000000028,1.9000000000000057
高橋光臣,7,0.8571428571428571,7,1.0999999999999996,2.5
高橋克典,14,0.9230769230769231,39,1.3999999999999986,4.6000000000000085
高橋克実,12,0.95,20,2.6000000000000014,2.5
高橋惠子,10,0.8571428571428571,7,0.2999999999999998,-0.6999999999999957
高橋文哉,9,0.9583333333333334,24,4.800000000000001,6.400000000000002
高橋真麻,11,0.96,50,0.6999999999999993,-0.29999999999999716
高橋英樹_(俳優),8,0.925,40,2.0999999999999996,2.5
高橋茂雄,18,0.9634146341463414,82,3.400000000000002,0.7000000000000028
高田純次,5,0.4,5,1.3999999999999986,3.0
高畑充希,4,1.0,3,-2.299999999999997,0.0
高畑淳子,14,1.0,27,7.800000000000001,-0.9000000000000057
高良健吾,1,,0,2.299999999999999,5.200000000000003
髙嶋政宏,14,0.9285714285714286,14,0.5,3.0
髙橋ひかる,18,0.9333333333333333,15,-1.8999999999999995,1.3000000000000007
髙橋海人,8,0.8709677419354839,31,4.200000000000001,8.700000000000003
鶴田真由,12,0.75,4,0.0,-0.3999999999999986
鷲見玲奈,14,0.9285714285714286,28,0.3000000000000007,3.1000000000000014
麻生久美子,5,0.8,5,0.40000000000000213,2.5999999999999943
麻生祐未,9,0.75,8,-0.5999999999999996,-1.3999999999999986
黒島結菜,9,1.0,29,1.4000000000000004,15.900000000000002
黒木瞳,11,0.9,30,-1.8000000000000007,-0.7999999999999972
黒木華,5,0.9090909090909091,11,1.2999999999999972,-2.299999999999997
黒沢かずこ,11,0.9333333333333333,15,7.900000000000002,6.400000000000006
黒羽麻璃央,10,0.9583333333333334,24,0.20000000000000007,2.0
黒谷友香,16,0.8235294117647058,34,-2.8999999999999995,-1.3999999999999986
齋藤飛鳥,8,0.8846153846153846,26,-1.0999999999999996,6.899999999999999
