齋藤飛鳥,11.9,51.5,10.8,58.4,37113,28703,23176,67548,86549,57040,32289
斉藤由貴,11,76.6,11.3,76.6,18430,62257,19471,20067,22598,17687,22765
紗栄子,4.2,65.5,6.4,67.8,25142,15567,11902,26871,8318,45228,31076
坂井真紀,12.4,64.1,11.2,62.1,16728,7069,6164,6458,17732,13200,9518
酒井美紀,8.3,58.8,6.5,57.5,32656,7957,9418,10216,23418,12259,8058
酒井若菜,6.4,43.7,5.7,40.2,14738,14255,28820,8426,9584,25078,11060
榊原郁恵,16.5,82.8,23.4,83.4,6701,6859,7148,4704,140506,9879,7833
坂下千里子,9,75.4,11.5,74.3,16533,15977,18758,7142,9039,12079,10187
坂ノ上茜,0.7,2.8,0.4,2.7,15128,10786,17547,6695,8322,15247,9454
佐久間由衣,6.9,25.5,6.7,34.7,17102,14211,15485,9652,145404,533754,26286
桜井日奈子,9.6,43.9,8.1,46.4,48067,21744,20737,11814,10469,17754,15932
桜井ユキ,9.2,29.9,9,31.2,57946,22852,86067,60941,34980,19510,32231
桜田ひより,2.3,15.6,7.4,23.4,41559,29845,153084,75633,117351,30917,24702
桜庭ななみ,4.4,38.8,2.8,36.1,20694,8812,23480,6083,20427,9899,116916
佐々木希,23.4,82.3,20.7,80.4,15312,18276,18158,42849,16291,38138,17929
指原莉乃,25.5,92.2,25.3,91.5,24138,22497,18735,27218,23524,25408,17244
佐藤栞里,29,72.4,32.7,75.9,36749,19432,18090,18214,32493,80555,44990
佐藤玲,0.7,3.5,0.5,3.9,45,33,26,33,12,34,17
佐野ひなこ,4.2,28.5,3.5,28.8,14227,16588,22128,13891,9955,8128,10274
沢口靖子,25.7,83.7,21.2,80.2,20222,16030,82233,22438,18519,13711,12278
SHELLY,21.6,84.2,18.8,80.2,33415,29195,8991,16261,8179,7816,9573
シシド・カフカ,11.3,60.4,11.3,60.4,11539,8734,9583,5550,5392,5459,6368
志田彩良,0.5,5.7,1.9,7.8,5646,5390,17450,18577,10867,21558,5637
志田未来,18.6,68.7,17.7,72.4,19446,27610,23600,46532,57112,33533,41881
篠原涼子,21.6,90.1,23.5,90.8,15547,20317,35606,29175,108599,51663,23713
柴咲コウ,28.5,89.6,31.3,89,75118,287381,60344,61354,151230,36144,19611
柴田理恵,21.2,95.9,22.3,95.8,5623,5156,5010,4623,5386,4735,4308
渋谷凪咲,11.2,34.7,12.6,41.6,39681,22393,19630,25988,17794,29634,25153
島崎遥香,4.1,51.2,5,50.1,32295,17570,15518,19806,18707,11602,7159
島崎和歌子,15.8,80.9,18.1,80.9,10745,59728,20901,15447,12116,22222,12740
清水ミチコ,19.6,86.4,21.1,82.8,6195,4077,5820,8146,6965,4837,4201
趣里,7.6,31.2,10.1,38.9,33226,17497,226687,57035,40271,21017,50021
白石聖,3.5,8.7,1.9,9.6,15706,19895,24249,19011,7345,25535,18660
白石麻衣,21.2,75,18.1,72.6,40608,27842,19376,24314,24320,21577,24959
白石美帆,10.1,65.8,10.4,63.9,7951,9921,6793,8417,9605,6790,8192
新川優愛,9.2,38.4,7.8,46.2,68965,29044,23282,46393,12714,22045,29186
杉咲花,23.9,75.8,19.8,75.6,33269,34722,32582,18410,23582,28529,24854
杉本彩,12.7,77,12.9,77.5,9676,8649,6155,5386,6709,5837,9595
鈴木京香,21.1,74.7,18.6,74.5,10813,14255,13369,57899,15339,11348,10849
鈴木砂羽,11.2,61.6,15.9,63.2,24620,11703,45562,11174,22857,12010,13531
鈴木奈々,8.3,83.7,11.5,85.5,9801,9898,24599,12095,5325,12181,8042
鈴木保奈美,12.9,73.6,13.8,73.8,82693,34915,29559,21391,19057,24981,9603
鈴木ゆうか,0.7,4.2,0.9,5.1,11709,6977,4987,3671,4486,18254,7666
鈴木梨央,5.7,42.7,6,44.6,10294,10156,5490,6328,10813,13180,13925
須藤理彩,5,41.9,4.2,39.1,4488,4299,36459,8276,6390,59270,10667
鷲見玲奈,7.1,41.9,7.4,45,43246,34760,23960,22107,32208,48271,19472
清野菜名,20.9,59.1,23.5,61.9,69417,39370,87601,54774,26384,45929,48309
関水渚,2.3,9.2,1.6,9.7,21827,12418,9872,23010,12763,65794,71434
瀬戸朝香,10.4,64.2,11.9,64.1,5055,6628,8147,17655,6965,23243,10364
染野有来,0.4,2.1,0.4,2.3,2929,3100,2539,921,1512,2121,1273
大地真央,21.1,81.4,19.5,80.2,18681,15763,42744,32763,36867,25434,18277
平祐奈,3.4,41.4,4.8,42.3,24233,11661,15376,82424,17992,13719,15021
高岡早紀,11.9,69.9,11.9,70.1,21656,24635,11711,16888,22117,21550,31894
高島彩,13.8,70.3,12.4,66.7,16645,15264,14133,11064,18596,15299,14943
高嶋ちさ子,25.3,91,25.5,89.6,19548,24336,104762,32460,77926,59033,20979
高島礼子,15.4,78.9,14.7,77.7,22124,19370,23401,14608,13947,12229,15481
高梨臨,5,31.7,8,36.1,10435,8783,103212,52907,101847,27780,25961
高橋惠子,7.8,51.3,8.1,50.6,6550,4909,4860,8313,6558,6247,17190
髙橋ひかる,9.7,29,7.8,30.3,29361,21675,34414,26859,63278,37447,34139
高橋ひとみ,9.9,60.4,9.4,58.9,14530,5026,4603,7954,6149,5619,4234
高橋真麻,11.5,86.5,12.2,86.2,45587,29801,15842,30838,8211,17627,14583
高橋みなみ,8.7,73.5,7.1,72.4,18933,14574,25654,15277,14177,12036,10747
高橋メアリージュン,13.1,66.2,12.9,66.4,19527,38145,43661,31290,30773,27999,10010
高畑淳子,11,80,18.8,79.1,10992,10671,65217,68415,20282,11821,12088
高畑充希,30.4,83.2,28.1,83.2,32317,18820,17282,39316,42956,24028,20432
瀧内公美,2.5,9.9,1.6,8.8,10919,16697,18203,9940,13440,71088,52761
滝川クリステル,8.3,91,8.8,90.6,17423,11355,10992,7810,12961,10092,7369
滝沢カレン,34.5,92.6,32.6,91.5,44661,19459,33391,29559,67808,24113,17797
瀧本美織,8.5,52.7,10.1,55,22857,14688,50948,49088,30415,13678,8532
竹下景子,10.6,64.8,14.2,61.6,6340,10219,5132,6388,6321,21082,6788
武田梨奈,3,16.5,2.7,16.6,9331,9427,5179,6287,6245,18407,4417
武田玲奈,3.2,18.9,3.5,20.2,26096,51872,14883,13882,12858,20170,9840
田中美佐子,15.6,63.5,14.5,62.7,12613,7677,5945,8305,10188,18167,7070
田中道子,1.8,18.9,3.7,25.7,20168,29275,27879,30536,107858,134444,40126
田中みな実,19.5,83.9,21.4,84.4,34421,42557,34016,33327,25416,52741,42223
田中律子,11.3,67.8,11,66.7,22174,18142,6593,14176,6748,27405,9624
田中麗奈,8.3,66.5,9.4,63.4,18053,11160,8469,9118,7540,7075,6866
田辺桃子,1.1,6.2,1.9,7.8,63209,18724,26750,8730,6520,22219,44798
田鍋梨々花,0.5,2.5,0.7,4.8,2022,1574,1629,1107,1208,1661,1908
谷まりあ,7.1,36.5,9.4,43.2,25253,87928,28379,18505,31222,54362,41691
多部未華子,34.7,81.8,29.9,78.2,39251,26633,20808,25007,33977,30356,28204
玉城ティナ,4.6,44.4,5.5,47.3,52117,39019,13114,16504,9043,31867,11626
ダレノガレ明美,6.7,83.5,8.1,84.8,15119,7109,10519,13101,7534,18146,9768
檀れい,16.8,73.8,18.2,73.3,61737,28957,36029,26663,31276,21091,11585
壇蜜,21.2,89.4,19.5,89.9,18110,16253,12664,11881,10775,11173,11276
千秋_(タレント),8.8,88.7,11.7,90.1,10776,14264,12909,45617,17607,15654,11500
知花くらら,3.5,44.1,3.9,40.5,9714,11094,3501,2212,10237,4613,21960
土村芳,1.8,9.9,1.6,7.8,41005,7683,4459,3863,4671,13595,4005
土屋アンナ,15.6,89.2,14.9,88,38066,14606,6144,10908,14854,17264,5989
土屋太鳳,26,90.1,21.6,88.7,84572,34744,19582,23325,49480,231881,53463
恒松祐里,2.1,12.7,4.8,14.9,6639,5835,15544,33879,32264,82702,26564
椿鬼奴,21.2,85,22.3,83.2,23219,17688,6165,4563,8735,6365,5876
鶴田真由,11.7,57,11.7,56.6,10151,18895,6972,11383,9887,7555,6012
出口夏希,1.1,3.7,0.7,2.8,11289,18131,19936,17504,35258,58559,24585
寺島しのぶ,8.1,71.5,13.3,72.9,16609,19234,21635,127822,22016,12768,24921
當真あみ,0.9,2.1,1.8,10.1,139744,10360,17637,39661,58733,80279,72936
常盤貴子,20.4,75.4,22.1,76.3,23027,34488,20446,19041,19447,68277,40960
徳永えり,2.8,17.9,1.9,15.2,17380,5756,26439,22726,15884,12581,7274
戸田恵梨香,37.2,88,35,87.4,36371,34712,39663,206069,46899,27083,27665
戸田恵子,24.1,78.1,25.8,77.2,36272,29862,29316,18150,17836,65303,23243
戸田菜穂,9,47.6,9.2,49.4,11391,18966,23168,14406,28292,13913,10062
富田望生,10.4,38.4,10.3,37.7,8972,9839,9724,4770,4003,18139,16304
富田靖子,9.9,57.5,8.3,55,10777,13627,49398,7884,6154,5804,4680
ともさかりえ,8,75.4,9.4,76.5,15779,8928,18013,6189,44729,26791,12674
友近,23.9,92.9,28.3,93.3,13728,11153,12118,9797,11697,14562,9067
豊嶋花,0.5,4.6,0.4,5.3,9805,11664,25885,16912,22337,11571,25188
トラウデン直美,4.6,39.6,5.1,39.3,42580,27652,42505,47898,31963,18487,37571
トリンドル玲奈,13.8,78.9,13.1,77.9,58482,22479,18387,35384,14372,44036,33112
なえなの,3.2,17.7,2.7,22.3,15409,10542,10940,12048,12122,23135,11492
奈緒,8.3,31.3,13.3,39.1,44869,70572,170984,79143,61397,29568,49302
仲里依紗,22.3,71.3,22.1,72.7,86836,42540,84967,27513,26407,65749,82911
長井短,1.9,19.1,1.9,21.1,10432,7459,5292,14768,8391,13778,29402
中川翔子,31,91.2,27.8,91.3,60656,44195,27923,39570,75413,43315,44663
中越典子,5.1,53.5,7.3,51.2,8003,6726,5334,10485,12375,7127,4579
永作博美,22.3,74,28,74,13341,21647,192983,37512,15794,70069,41808
長澤まさみ,50.1,93.1,41.4,92.4,48750,43970,83271,80943,70239,56458,36473
中島セナ,0.4,3.2,0,3.4,2774,1351,1019,945,688,2153,2179
中条あやみ,23.9,66.2,21.6,70.3,37917,38397,53326,105283,38685,35042,32976
中谷美紀,19.8,74.5,22.8,76.5,12931,16401,19391,14037,16928,31583,21588
永野芽郁,32.7,74.2,35,76.5,115947,89150,49179,65850,29327,39691,25136
仲間由紀恵,31.7,89,30.1,90.3,48811,53255,29390,20030,15176,24623,13733
中村アン,17.3,64.8,17.2,66.2,164966,67163,24628,12820,11800,32825,14007
中村静香,4.2,20,5,23.9,31307,12750,13828,13611,32654,16239,11905
中村ゆり,5.7,22.1,8.8,28.5,48869,35032,50893,124452,62559,220445,48280
中村ゆりか,1.4,6.4,0.9,8,7920,9560,8664,12875,10687,8463,5835
中山美穂,10.3,76.6,9.6,78.4,23298,66726,18602,39069,56247,34167,25476
夏川結衣,12,50.1,11.5,46,11895,13012,21403,12299,9028,20220,13863
夏木マリ,22.7,81.6,26.4,81.8,12292,9200,11180,20427,9542,12649,12208
夏菜,9.7,61.1,8,52.7,28057,16558,6802,9118,7140,5304,5515
名取裕子,15,71.5,17.7,70.3,12038,12981,14354,10768,16722,13760,11905
菜々緒,26,86.9,27.3,84.6,19809,35695,53698,25136,29382,96206,47471
成海璃子,8.8,61.9,8.7,61.6,8689,8425,11708,19266,9219,11824,7510
二階堂ふみ,24.1,80,21.6,80.9,18550,16933,36444,14062,18710,28637,27579
西田尚美,11.5,47.6,11.9,46.7,8619,5818,9470,19028,12033,10067,12016
西野七瀬,15.4,53.6,13.5,56.8,40138,23931,22339,31749,25151,33105,29277
生見愛瑠,16.3,63.2,19.3,66.9,86424,77546,43746,55931,51730,62855,46202
萩原みのり,0.7,2.8,0,2.7,47111,8543,6475,5927,3146,3960,2957
橋本愛_(1996年生),7.4,48,7.6,46.5,83540,71044,26027,13114,8203,18298,15734
橋本環奈,34.3,83.5,35.2,83.5,96231,37303,137562,44158,151994,154787,74154
橋本マナミ,9.9,72.7,10.8,73.1,19553,9986,11198,13812,23884,13189,14979
長谷川京子,9.2,71.5,12.2,71.9,15992,13777,22596,10431,10075,23252,8378
羽田美智子,17.2,60.9,16.6,63,10099,10546,11193,12050,24346,13238,14001
馬場ふみか,4.4,27.1,5,26.2,21704,21956,20627,34508,18324,36649,46306
濱田マリ,13.6,75.4,19.5,74.9,5843,6947,10123,4785,5686,6364,15976
浜辺美波,29.6,70.4,25.8,72,64271,39443,59050,42722,37324,96356,37103
早見あかり,5,37.3,5,36.8,20792,56588,11794,24771,8042,6837,17633
原沙知絵,5,44.6,4.6,47.1,29810,8083,11033,6726,3357,4981,11743
原菜乃華,1.8,8.1,2.1,12,12584,19342,72878,104908,27527,19655,23130
原日出子,8.8,60.4,6.9,60.9,13333,30836,17850,19480,15000,16338,15536
原田知世,15.9,68.1,16.6,68.5,17812,17114,45695,21899,17064,15670,12913
原田美枝子,8.3,48,9.7,47.6,79819,323718,32183,15107,10802,7912,7547
波瑠,29.2,82.7,26.9,82.3,71462,50352,30623,23093,22908,26808,40305
比嘉愛未,22.5,59.5,22.8,62.1,54518,34266,18535,54484,56809,51919,26226
樋口可南子,6.2,56.6,10.6,70.6,4620,8722,4723,4047,5004,4496,4407
ヒコロヒー,12,65.1,16.3,69.4,118568,52109,71297,84909,115410,135012,100592
久本雅美,17.5,93.8,18.2,92.7,12578,8610,13432,8242,10472,11124,7444
平岩紙,8.8,36.5,7.4,37.7,6747,7187,6518,3204,3443,9385,13848
平子理沙,3,50.8,1.6,48.8,4777,3317,5160,26619,5205,3223,10853
平手友梨奈,11.5,61.2,8.5,63,122885,122415,40322,22371,86588,30378,18572
広末涼子,25.7,91.5,28.3,91.2,37274,26450,20580,29805,30391,56766,23119
広瀬アリス,37.3,87.8,33.3,88.3,24578,20837,60951,17391,24376,48637,21809
広瀬すず,32.6,94.5,35.8,93.1,42617,39679,50268,39827,44368,140198,66439
ファーストサマーウイカ,18.8,72.7,19.8,74.7,69378,58553,33652,42158,35421,51602,50550
笛木優子,6.5,43,6.4,43.5,12661,9832,11950,12298,9421,11791,5351
深川麻衣,2.5,9.7,1.6,8.8,11022,11471,17665,19176,11355,11525,11883
深田恭子,34,91.3,32.7,91.5,23638,25327,23462,26775,19305,25795,34663
深津絵里,28,78.1,28.5,72.9,14521,18539,12368,17416,16597,17960,13341
吹石一恵,11.3,72.2,11.2,72,30990,43030,12765,9893,41803,13592,8311
福地桃子,2.8,21.6,5.1,23.2,43690,95443,65024,26132,35089,25228,8938
福原遥,15.4,44.4,21.1,53.3,78728,133264,291117,159420,174049,110003,116261
福本莉子,3.5,14.5,3.5,15.8,83570,30086,16300,37305,26503,20827,31868
藤田ニコル,18.9,91.5,15.4,92.9,25062,24794,28570,33505,24763,24217,28952
藤田弓子,5,58.6,7.4,58.9,2803,2995,2627,2542,2868,3632,2169
藤野涼子,1.4,6.7,0.7,6.2,7655,23131,15900,7357,3640,3822,3243
藤本美貴,10.1,72.2,13.6,69.2,30630,30823,59752,41286,30967,25705,25264
藤原さくら,3.9,21.2,3.9,23.2,8666,29983,43343,46261,23695,15478,7700
藤原紀香,11.2,83.4,11.9,83.7,21049,14471,12200,14262,11778,13596,17995
風吹ジュン,16.5,68,19.1,69.4,45065,19373,17984,56329,18900,17951,16386
古川琴音,3.7,17.7,5.1,21.1,146457,16896,28788,24848,49313,30060,118668
古畑星夏,1.1,8,1.6,8.3,4921,12263,16849,24080,16693,10841,37772
フワちゃん,16.1,95.8,18.9,96.6,48820,72511,68044,59544,42185,60067,43894
ベッキー,11.5,92.7,11.9,94.2,19474,21669,19599,12375,15287,16848,36326
辺見えみり,6.4,74.9,7.8,74.3,7062,8762,8740,7155,7585,12554,8138
北斗晶,18.6,92.2,20.5,91.7,10554,5691,13513,22439,8785,16400,23886
堀田茜,9.6,46.2,12.7,51.2,13807,22353,31553,24205,30605,14078,12034
堀田真由,5.1,25.5,6.7,28.1,191553,44934,36046,28633,26704,172951,61537
ホラン千秋,17.9,87.1,19.6,87.1,53917,110126,35430,34508,48089,77590,35450
堀内敬子,10.1,40.4,8.1,38.9,21089,9289,6568,11164,6494,8645,6496
本上まなみ,9.6,57.7,8.5,56.3,14957,8839,6474,7049,7162,23185,32576
本田翼,34.7,86.5,25.8,88.1,19892,25356,81695,54322,32547,30394,19478
本田望結,12.9,80.9,11,83.4,27130,38679,27550,26909,31631,55203,23822
前田敦子,9,89.6,9.9,88.5,23614,16206,50808,22117,18718,28835,12432
マギー_(モデル),6,65.8,5,63.9,16427,10204,10729,7926,5790,17790,8598
真木よう子,17,72.6,14.5,72.2,21319,20107,14501,83395,23130,17350,17350
蒔田彩珠,1.9,12.9,2.1,10.1,9817,7537,22153,5740,8651,14314,7104
益若つばさ,5,74.3,5.5,72.2,8632,11938,9217,5521,5741,17817,11942
松たか子,36.8,89.9,35.8,89.9,21404,24263,20932,28381,17404,21893,18656
松井愛莉,4.6,28.7,4.1,26.5,11409,7106,6915,22966,26102,14787,11315
松井玲奈,6.2,53.5,6,54.7,26784,58572,13812,9842,10778,12190,8829
松岡茉優,18.4,61.9,20.2,65.7,47713,84546,17836,17689,16403,31416,25789
松風理咲,0.4,2.1,0.2,1.9,1518,3322,1343,1787,1991,3067,2379
松坂慶子,13.1,68,13.8,68.1,14411,10048,84490,27305,8875,19042,10714
松下奈緒,23.4,79.1,20.7,80,12007,12603,13348,12978,13935,54746,22647
松下由樹,26.5,79.5,23.4,77.9,19083,13106,13651,25193,12754,12756,13463
松嶋菜々子,37.2,90.6,33.1,87.8,34857,50083,29758,26249,28162,44041,29564
松嶋尚美,8,75.6,8.8,76.1,34896,6012,5373,5110,3982,4679,3934
松島花,3.2,18.2,2.8,19.3,10717,7839,5119,7908,18597,8826,8452
松田聖子,17,88.5,14.5,89.6,47954,41369,34354,31884,37356,36041,29673
松田るか,1.4,4.8,0.4,3.4,20183,22948,4235,4250,6948,8507,5856
松本伊代,10.3,84.2,12,85.5,9249,7575,13273,19596,14323,16109,28607
松本穂香,12,47.8,11.3,51.2,15362,24338,18186,11266,16650,36771,36311
松本まりか,12.9,46.7,13.1,51.7,25409,47552,71993,44418,50884,48905,101907
松本若菜,5.1,11.7,9.2,19.8,99186,191647,70586,109263,76715,261882,83967
松雪泰子,19.8,70.4,23,70.4,14280,38710,24734,16127,106012,12032,11531
真飛聖,4.4,22.5,5,25.3,148996,51255,14787,12544,20709,22048,21009
眞鍋かをり,10.6,76.3,9.7,77.5,14541,17591,23076,10434,8539,16684,14157
真矢ミキ,23.4,79.8,22.8,79.5,29488,12369,9352,10605,10108,11191,13559
丸山桂里奈,13.1,88.5,11.9,86.7,8995,9972,44205,17592,39744,10906,24798
萬田久子,10.6,71.3,8.1,70.3,8752,4671,13219,25964,7195,4312,23193
萬波ユカ,0.5,4.4,0.5,3.5,784,777,522,535,670,782,567
三浦透子,1.1,15.8,3,20.5,13379,12769,48378,79531,60699,28419,31349
見上愛,1.2,5.3,0.7,5,13197,15640,15178,16746,21844,18353,11512
水川あさみ,23.4,71.7,17.5,72.4,13389,41272,21928,17092,9934,15659,26061
水谷果穂,0.2,4.4,0.2,6.7,3707,3825,4412,4489,8146,21200,5097
水野真紀,7.3,66.4,7.1,66.5,29427,20619,6974,5145,10018,15659,21589
水野美紀,20.5,69.6,19.6,68.7,27123,27218,30333,17349,18954,24696,17458
水原希子,15.4,77.3,11.3,75.9,24533,14472,53411,30000,11110,14991,14085
光浦靖子,17.5,89.4,15.6,88,13788,7936,6912,10429,15044,9689,8104
観月ありさ,19.5,84.1,17.9,83.4,13370,31443,13611,20571,45778,20352,11525
満島ひかり,29.4,76.5,29.4,77.3,122777,164686,30132,44905,168743,75778,48000
三戸なつめ,2.7,50.8,2.5,49.7,2150,2676,15167,4029,1818,2222,2023
南果歩,7.3,67.6,8.1,65.5,20248,30566,5730,5752,15509,38997,8934
南沙良,2.8,11,3.5,13.3,28118,31445,9492,8254,46193,153933,74281
南沢奈央,4.6,31.9,4.1,33.6,16088,17538,14859,11211,10635,11799,11737
南野陽子,11.2,76.1,10.3,75.8,33986,23130,19425,11572,14177,25144,16904
美村里江,5.8,22.3,6.4,24.4,33747,21795,18531,8045,30447,54275,26270
宮﨑あおい,25.3,81.8,23.9,82.1,39131,44200,39482,22097,42122,32248,24682
宮崎美子,24.2,88.5,28.5,88.1,8267,13360,7431,5330,7998,9262,10535
宮澤エマ,6.5,34.5,8.1,35.9,135364,67575,90479,106004,161635,55958,123333
宮沢りえ,21.6,86,22.5,85.1,44091,38496,45628,17697,26928,34066,27678
宮本信子,11.7,51.5,11.2,50.3,24374,6124,6471,9924,7742,12849,9632
宮本茉由,0.4,4.1,0.5,5.5,2830,4383,12855,19158,10520,13244,63675
三吉彩花,4.8,32.4,5.3,32.2,20767,26211,14156,13781,29165,40879,23234
村上佳菜子,13.8,67.1,11.2,68.5,4755,5066,5346,8129,7004,4164,9195
村上知子,11.3,91.3,18.9,93.8,3056,2400,2119,1835,1595,2073,1451
室井滋,19.5,79.5,21.8,78.6,8006,5719,14154,4351,6851,7174,4398
MEGUMI,16.5,75.4,17.3,73.5,60690,90737,23009,27460,23531,19199,38151
本仮屋ユイカ,12.4,62.1,9.9,61.9,40326,36669,119212,14198,12898,29325,19524
桃井かおり,15.9,77.7,17.7,77,11436,10645,10774,5810,6498,85488,8703
百田夏菜子,14.2,60.7,15.2,65,13438,26514,9778,21592,11532,9176,13609
森泉,19.1,87.1,18.8,88.5,66175,21197,11242,7927,8679,9585,15681
森絵梨佳,1.8,7.6,1.6,7.8,5841,3117,2768,2363,2482,2670,2012
森七菜,11.2,52.9,11.3,56.6,36653,70798,32686,31313,22818,51372,23530
森星,8,53.1,10.1,55.4,25659,6098,4528,5534,5923,11358,43944
森尾由美,13.3,59.5,12.9,59.8,7503,7860,8679,16017,25093,32621,12989
森川葵,8.8,26.9,8.1,26.2,42378,34535,20200,27495,33665,23319,17216
森口瑤子,9.7,43.4,9.9,42.8,27977,19552,13948,72610,35766,17913,19631
森田想,0.4,2.5,0.2,2.7,1003,2891,1576,716,663,1140,1675
森田望智,2.1,8,1.8,6.5,15833,7190,6082,5824,12869,34791,13849
森高千里,22.1,76.6,20.7,77.3,23969,30457,41077,31924,48889,30611,23479
八木莉可子,1.8,9.2,4.1,14.5,14575,3382,10264,25929,82847,50422,212114
薬師丸ひろ子,25.7,84.8,23.2,84.1,20806,20820,23646,15043,30225,19654,16269
安めぐみ,11.9,73.5,11.5,73.3,4263,5353,3884,6093,7035,5889,3258
安田成美,17.2,69.7,17.2,69.7,8733,7106,9270,6822,7617,7805,9174
安田美沙子,10.6,66.7,8.8,65.3,7738,13787,9795,10042,16172,16999,6345
矢田亜希子,16.1,75,16.3,73.8,22411,17381,29032,18143,24981,59199,24408
箭内夢菜,2.5,6,2.8,5.7,25170,45060,69365,17868,29676,40059,27848
柳ゆり菜,1.8,10.1,0.7,11.5,9303,9041,7944,15536,17962,9424,9022
柳原可奈子,22.1,89.7,19.6,88.5,7812,7527,4441,9331,4732,6532,4575
矢作穂香,1.6,6,1.4,6.9,13455,30523,15671,12108,7700,24814,16378
山口紗弥加,9.7,44.1,9.9,44.2,7872,5636,5194,4753,17238,6736,46571
山口智子,31,70.3,31.5,68.7,7748,14069,10893,14864,8131,10090,7432
山口まゆ_(女優),1.1,9.7,1.8,9.4,3104,6208,6092,4670,3547,4384,3417
山口もえ,9.6,84.1,14.5,85.7,10153,8279,46915,13102,18762,16045,13292
山崎静代,18.2,87.3,18.6,86.5,4588,7489,5451,3608,55544,6846,12387
山崎紘菜,1.2,11.5,3.5,17.5,15425,11752,10523,150107,99616,92007,96963
山下美月,5,25,5.8,32.2,21508,21071,37828,50352,34913,55482,64128
山田杏奈,2.3,12.2,3.5,13.8,73114,55216,36894,25594,15037,22682,11045
山田真歩,1.8,13.1,2.5,15.2,5107,2679,1879,2254,1775,7046,12385
山田優_(モデル),10.4,78.4,9.4,75,40907,12992,9084,9361,17469,16398,6638
山之内すず,9.4,66.9,6.9,67.6,20837,38511,15709,8627,9003,10414,17354
山本舞香,9.9,42.7,11.5,47.3,26861,44327,68304,42700,39702,60262,58731
山本美月,16.6,65,15.2,64.6,26952,15733,21956,20651,30647,64633,30238
YOU_(タレント),21.9,88,26,86.7,24746,26309,32919,16871,16624,27878,33447
優香,29.2,84.1,26.2,83.5,12128,9634,10474,9222,15563,24659,33605
優木まおみ,9.4,66.5,7.4,63.9,10992,6528,8159,19665,4961,11913,14460
古川優奈,4.8,52.4,8.7,62.7,47059,79296,39325,66656,80705,42024,42128
ゆりやんレトリィバァ,20.2,90.6,20.5,89.7,6921,6159,18969,13792,8891,12946,18358
余貴美子,14.7,58.6,14.5,57.7,17513,10264,13491,10616,11546,12023,11842
横澤夏子,21.6,87.1,23.2,86.7,14015,12874,13918,10942,6679,12665,31479
横田真悠,2.7,11.7,3.7,14.3,27626,27552,52037,18974,41264,16203,31587
吉岡里帆,31.3,80.7,29.2,81.9,42707,46965,37015,34895,56022,71673,50385
吉川愛,6.2,23.4,8.7,24.8,156477,80198,40552,50495,53448,53503,30772
吉田美月喜,0.4,1.8,0,2.1,469,519,1283,631,1394,3159,1169
吉田羊,37,82.5,34.7,80.4,27652,62533,26684,16569,19919,19275,13394
吉田莉桜,0.9,3.7,0.5,3.5,2388,1146,1008,1141,1201,949,975
吉高由里子,36.6,83.7,37,83.4,51219,125954,36875,29417,36761,162964,96989
吉谷彩子,3.2,16.6,3.9,22.8,18103,24468,109483,107221,31041,71867,55761
吉永小百合,32.4,85.5,28.7,85.7,35994,36488,24988,21779,36711,33351,23110
芳根京子,20.9,61.8,18.4,55.2,51235,42269,29900,22023,17361,33012,66723
与田祐希,4.8,13.1,3.5,17.3,29308,25723,15348,15095,40791,32811,11537
米倉涼子,35.9,95.8,33.3,94.5,21790,24512,38869,17811,18950,27593,17394
米倉れいあ,0.9,3,0.7,4.1,3671,1610,1122,945,883,2705,5085
RIKACO,8.8,76.5,10.4,75.8,8514,21800,5789,5687,6708,17003,17610
莉子_(モデル),1.9,8.5,2.3,10.1,9242,12377,12558,5150,19794,14524,7730
りょう_(女優),21.2,72,19.6,74.2,10505,6830,8412,11394,6609,9859,5362
遼河はるひ,12.4,63.4,10.4,61.9,6475,7883,12186,8345,11767,13464,10388
LiLiCo,20.9,88.3,23.5,86.7,11788,19957,16915,14273,23071,13379,11443
蓮佛美沙子,6.7,36.5,8.8,38.6,17132,9042,7390,5496,9081,38240,21524
ローラ_(モデル),26.4,94.5,25.3,94.7,24679,12251,13501,11269,14318,10624,30971
若月佑美,2.7,11.3,1.8,9.2,6428,18258,7230,5570,14906,16473,20771
若村麻由美,10.8,46.5,10.4,45.5,42829,21112,15469,24044,22955,48130,18296
和久井映見,21.8,68.1,18.4,65.1,10685,23305,8837,7063,12259,17680,7548
和田アキ子,13.5,98.1,15.8,97.9,21603,17821,36308,17398,26872,43521,22776
渡辺えり,17.2,81.8,18.6,78.1,3961,3539,3619,3069,9006,21382,5395
渡辺直美,40.5,97.7,38.8,97.5,57687,20104,15138,14701,13448,21359,17273
渡辺真起子,2.5,25.7,3,28.7,7869,4572,1892,2066,2517,6731,3572
渡辺満里奈,14,73.6,15.6,73.8,8366,4364,7063,10169,5037,3848,5491
阿佐ヶ谷姉妹,41.2,96.8,40.9,95.8,31389,28053,33995,29171,36503,28142,18090
ガンバレルーヤ,26.9,89.2,29.4,89.7,17415,28262,16793,15280,17506,15796,32948
3時のヒロイン,17.5,82.7,17.7,82.1,43869,65004,41055,84389,50187,66750,62334
ぼる塾,17.5,78.9,19.5,78.6,39879,48885,72876,109435,36862,64488,58310
