name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5
東山紀之,2.5,-1.6,20.2,92.6,8,28422,25,104.0,-3.8000000000000007,1.2000000000000028,22.7,91.0,18.9,92.2,-5.0,-54.0,9.0,15.0,26.0,75.0,24.0,101.0,1.3987786498402328e-07,0.001525454030370675,9.717649641273239,203376.2876950507,21.61874693480893,34125.626625787416,81838.75970847727,22496.93526461898,1752.2304021168452,53739.5098574969,169448,4705.3244965306485,7766.121656222525
東野幸治,1.6,0,14.3,94,6,17889,10,110.0,0.0,2.299999999999997,15.9,94.0,15.9,96.3,2.0,33.0,4.0,2.0,57.0,34.0,6.0,91.0,2.991217762265436e-07,0.0012546447932539283,9.43507642632224,232030.05586517503,24.189619283063443,24929.860549325833,59576.530948264095,16048.698208929933,1331.9621020642667,38931.73893247261,124439,3348.3903792119136,5265.518037407217
松たか子,4.8,-0.5,32,90.4,2,8720,6,191.0,-1.0,0.0,36.8,89.9,35.8,89.9,0.0,14.0,2.0,3.0,60.0,60.0,5.0,120.0,2.71010956919493e-07,0.0014233434959638124,15.889064459659533,417666.3234605947,35.88751985864099,45214.1047779187,107192.02934266963,23248.492402197888,2535.9871620664203,69219.10900798856,227557,1652.001219279411,2114.1662734481934
松下奈緒,-2.6,-5.9,26,85,5,30230,8,64.0,-2.6999999999999993,0.9000000000000057,23.4,79.1,20.7,80.0,4.0,38.0,3.0,1.0,32.0,12.0,4.0,44.0,2.3019472212599666e-08,0.0008673176489339197,5.657995576228174,138624.3936992552,13.978247859040225,34031.46151791818,84099.39552753203,33601.81932445888,3589.3609611596125,59852.216014672704,163598,8207.956211385357,17142.932980725876
松下由樹,1.5,-5.6,25,85.1,8,17733,12,48.0,-3.1000000000000014,-1.5999999999999943,26.5,79.5,23.4,77.9,11.0,34.0,8.0,1.0,24.0,5.0,9.0,29.0,7.12536242122839e-09,0.00020910958476791908,4.530256901992822,73342.38219207694,8.999282070625357,28013.57895668283,66335.87543448749,13564.02757917862,1951.847096386262,43178.34491357369,141241,3496.925981990777,6467.998469311609
松井愛莉,-0.5,-3.3,5.1,32,5,37280,5,70.0,-0.5,-2.1999999999999993,4.6,28.7,4.1,26.5,6.0,64.0,4.0,0.0,50.0,8.0,4.0,58.0,1.1395616945991553e-08,3.811332773451705e-05,5.617582500495461,127931.8906510032,12.62427027113989,26936.102152812175,64215.63260376563,14384.737526084706,1106.5056626083715,41512.616079813306,134335,7743.18667531458,12687.20594778551
松井玲奈,-1.2,1.3,7.4,52.2,8,45698,10,110.0,-0.20000000000000018,1.2000000000000028,6.2,53.5,6.0,54.7,15.0,149.0,9.0,0.0,92.0,9.0,9.0,101.0,8.431953646687783e-09,0.0002352634235933523,8.543978736679376,184698.4632816986,19.72048353399699,38409.600762433205,89338.26113881615,14162.251196699219,1502.5729252513916,55064.02473550643,197533,8008.944092364398,10000.433374055703
松坂慶子,-7.4,-11.8,20.5,79.8,8,48894,17,68.0,0.7000000000000011,0.09999999999999432,13.1,68.0,13.8,68.1,12.0,38.0,9.0,2.0,36.0,9.0,11.0,45.0,5.039807872738318e-10,3.6017985430979165e-05,6.018683395367499,132166.6780382786,11.328199207281328,44236.837985410966,103502.29530641204,16519.644524565938,1441.4530879374024,64246.76946501208,225542,9835.303521930491,13054.175131208345
松坂桃李,-0.6,2.8,34.2,87.8,7,99970,36,317.0,0.6000000000000014,2.0,33.6,90.6,34.2,92.6,28.0,218.0,29.0,4.0,202.0,47.0,33.0,249.0,3.741199304095896e-08,0.00034778945069430586,23.956588047889298,577507.5554228505,56.730515599168506,95707.57698897047,224617.62363505346,35700.252344792076,3771.1832322829923,140914.32992280924,486166,16645.680484412267,21928.56010738737
松山ケンイチ,3.4,-0.7,22.1,87.4,9,56351,38,173.0,-3.0,4.599999999999994,25.5,86.7,22.5,91.3,31.0,125.0,28.0,5.0,108.0,35.0,33.0,143.0,2.1314981558464138e-08,0.00022912375487710654,15.393843459449442,369086.20546333736,35.09274862416782,42255.29239900796,101363.49803351786,27808.093207521655,3090.055868934668,67501.65230565591,210158,12469.585872520618,16892.864175536753
松岡修造,-10.6,-1.3,38.6,96.5,7,9151,2,57.0,-0.6999999999999993,-1.2000000000000028,28.0,95.2,27.3,94.0,1.0,87.0,1.0,1.0,41.0,5.0,2.0,46.0,5.560321830473457e-08,0.00027778539661957666,6.123801533024677,173033.70420772224,11.47906873565945,19706.920552554348,46867.44073300397,10767.798214856582,1444.9049287407895,30774.115227222603,98956,2153.9099859200496,3972.242436963399
松岡昌宏,-1.8,-0.9,28,93.3,10,23343,26,163.0,-2.6999999999999993,1.3999999999999915,26.2,92.4,23.5,93.8,8.0,71.0,12.0,9.0,88.0,49.0,21.0,137.0,9.126180965702253e-08,0.00022500873617022906,12.761671648622144,283845.87914444617,29.311169502091055,24974.68790036819,61151.537086921955,21036.52536585152,3573.8516987204375,43853.596199110274,121747,2809.927455259562,6070.992866541572
松岡茉優,-4.3,-2,22.7,63.9,3,41642,13,176.0,1.8000000000000007,3.8000000000000043,18.4,61.9,20.2,65.7,16.0,191.0,11.0,1.0,134.0,21.0,12.0,155.0,1.3044384598386783e-07,0.0009021959820523416,13.33305910643956,337577.20499622537,32.775625515304355,66589.48172861121,156480.7000741951,32875.194295097506,4159.068968012682,99826.16371481468,339457,8373.273485407204,10495.109370705817
松島花,1.6,3,1.6,15.2,17,21795,16,53.0,-0.40000000000000036,1.1000000000000014,3.2,18.2,2.8,19.3,7.0,16.0,6.0,4.0,20.0,13.0,10.0,33.0,0.0,3.213005733673391e-05,3.654995409203541,79061.49195132822,8.12177069615351,13771.752123260418,32882.15093000735,8166.808640543068,594.0208529041645,21318.473817944337,68676,3618.316671151187,5424.932754338237
松嶋尚美,0.7,-5.5,7.3,81.1,12,39326,15,60.0,0.8000000000000007,0.5,8.0,75.6,8.8,76.1,11.0,20.0,8.0,4.0,27.0,14.0,12.0,41.0,1.6766985193400094e-09,1.1160351369828978e-05,4.5251607537702325,96572.19104226984,11.607611699246949,19302.6525880275,44305.527798552626,5516.92352019023,519.1920792119258,26363.372863124412,100813,7082.134154628566,8619.357553266338
松嶋菜々子,8,-0.2,29.2,90.8,6,45563,42,104.0,-4.100000000000001,-2.799999999999997,37.2,90.6,33.1,87.8,51.0,72.0,31.0,3.0,57.0,17.0,34.0,74.0,3.331306034219782e-08,0.0003294453642776463,9.043338144414829,239572.77383636133,22.79366549092341,69139.81557153632,164847.77077080953,43858.45330833125,2819.6757117931,106410.55629655726,345798,6994.4786120179915,11826.016928793722
松平健,6.5,-2.2,13.3,90.3,10,130283,39,100.0,-2.6000000000000014,2.3000000000000114,19.8,88.1,17.2,90.4,89.0,185.0,37.0,1.0,86.0,3.0,38.0,89.0,7.4112862469851e-08,0.0017771713412126373,7.814682065301626,179541.78286469544,19.140170707698488,75209.92986884466,177484.06998888886,36199.4020793377,3196.7527085946817,112671.02972155745,380184,24531.405237150768,33774.79865592965
松本人志,4.4,-0.7,36.1,98.2,6,26951,44,398.0,1.2999999999999972,1.4000000000000057,40.5,97.5,41.8,98.9,-4.0,-125.0,18.0,23.0,123.0,230.0,41.0,353.0,7.191409146297907e-07,0.0369261625696767,33.786474038213825,892316.3093503924,84.5356836553771,60987.94547356698,144666.0412494572,33620.49302434988,2651.1162304081136,92741.03550683738,306628,3063.0547465383347,4124.537551505152
松本伊代,1.3,-5.4,9,89.6,5,19143,26,152.0,1.6999999999999993,1.2999999999999972,10.3,84.2,12.0,85.5,11.0,58.0,15.0,11.0,93.0,54.0,26.0,147.0,1.0355492027872493e-07,0.0002871901307049814,13.068808825459554,387810.6640140578,33.57040602410816,23359.562557161793,55885.73860254407,13905.759356719478,1035.4345651994809,36402.80510318606,116146,2859.9322050393885,3934.1371742054125
松本幸四郎,-3.4,-4.2,11.2,81.4,9,3296,25,147.0,0.8999999999999995,2.3999999999999915,7.8,77.2,8.7,79.6,19.0,127.0,17.0,8.0,93.0,29.0,25.0,122.0,1.1046577340620645e-08,1.3057483358820409e-05,11.339313331979643,197150.20070820107,21.32385671000353,4563.296467506048,10968.658088073324,2702.0799413219024,385.6067174026466,7390.088818256669,22600,726.251842424618,1229.615420288435
松本潤,2.3,-1.2,34,95.9,1,13305,11,290.0,-4.099999999999994,0.29999999999999716,36.3,94.7,32.2,95.0,15.0,393.0,11.0,0.0,247.0,37.0,11.0,284.0,3.4186146921256387e-07,0.0026670845880135755,27.622231349955488,727900.0611973644,65.468074390602,63921.96566068757,157268.55913435863,61296.70142392913,4387.570406239798,108839.58960057839,308178,9434.922809977306,18761.245287969046
松本穂香,6.9,18.8,5.1,29,6,20826,18,115.0,-0.6999999999999993,3.4000000000000057,12.0,47.8,11.3,51.2,21.0,115.0,16.0,1.0,89.0,14.0,17.0,103.0,7.188531586107819e-08,0.0031330017745929925,9.828255601968168,178691.12974303483,19.183734437838215,35791.67143623397,87004.90107380186,29794.973341959158,3058.994260100303,59619.47343147197,175602,3217.74208347306,4723.944088503489
松田翔太,-5.5,-3.2,25.5,85.1,4,18733,2,84.0,-0.6999999999999993,3.1999999999999886,20.0,81.9,19.3,85.1,2.0,52.0,1.0,0.0,47.0,15.0,1.0,62.0,2.482832780607418e-07,0.00062762271634297,5.842762202867585,144003.70405819785,14.169244332019533,29627.026526036767,69841.89416820867,13889.498737495833,1132.9546558492812,44125.302087780874,149909,3656.6695774263626,5139.128814965282
松田聖子,2.3,-2.8,14.7,91.3,2,9107,7,177.0,-2.5,1.0999999999999943,17.0,88.5,14.5,89.6,3.0,-13.0,5.0,2.0,78.0,93.0,7.0,171.0,2.122124092081458e-07,0.0037872345077287705,17.178867538099137,345069.49518432707,28.782738376945733,66782.50052505333,157752.29283644084,33520.42227835587,2951.0960267033615,100433.92822044106,337389,899.8993754296876,1346.8663626021435
松田龍平,-4.1,-2.7,20.4,84.8,6,27998,11,75.0,-1.8000000000000007,2.0,16.3,82.1,14.5,84.1,14.0,58.0,9.0,1.0,46.0,11.0,10.0,57.0,2.800615577270899e-07,0.0003782320301946046,5.455828721534739,118759.5844835163,11.846056466725122,33576.2549874613,78892.55412237572,14805.360815864045,1259.8747574569636,49520.205254794244,170539,5115.696890749397,6581.745596546147
松重豊,-2.6,-1.1,37.5,88.7,11,125036,44,140.0,5.600000000000001,1.8000000000000114,34.9,87.6,40.5,89.4,75.0,228.0,41.0,2.0,124.0,9.0,43.0,133.0,2.020174805349945e-09,0.0004997655085323833,11.63336128919356,261238.48334839687,26.966519711393406,126262.14758806911,306789.5018836434,96836.4568777433,7974.097830898663,207497.7787735763,617305,23955.00136813337,39653.378767630296
松雪泰子,-0.7,-7.3,20.5,77.7,10,117911,25,62.0,3.1999999999999993,0.0,19.8,70.4,23.0,70.4,34.0,69.0,21.0,3.0,44.0,5.0,24.0,49.0,7.759892731403878e-08,0.0002155489000194955,5.185133775094282,111048.87762530615,10.931332872898691,54605.730800393794,128286.58320133376,18212.47663459677,1949.9776256233235,80557.52048947895,276503,22974.727194831754,34707.471441902344
松風理咲,-0.1,-2.5,0.5,4.6,10,5157,1,4.0,-0.2,-0.20000000000000018,0.4,2.1,0.2,1.9,2.0,5.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,5.849238646135836e-07,0.4654963288279857,18812.78693738716,1.953709205198224,4707.907117517253,11340.728478956215,3462.434304413151,224.3121332033453,7484.99138854636,23266,861.6075421995283,1354.5660849112733
板尾創路,-3.4,-5.5,16.3,84.1,5,14859,9,59.0,-0.3000000000000007,4.900000000000006,12.9,78.6,12.6,83.5,0.0,5.0,3.0,4.0,17.0,15.0,7.0,32.0,5.645437869790395e-08,0.00030910355243554997,5.453474513814355,106099.37291042368,11.001885582754733,19597.458799311607,45694.01126379577,7903.043448062096,802.1353666602625,28330.290906881277,100564,2090.043303601091,2559.9940101196507
板谷由夏,-2.8,-6.9,9.9,45.5,10,61362,15,90.0,1.0,0.6999999999999957,7.1,38.6,8.1,39.3,6.0,69.0,7.0,4.0,63.0,20.0,11.0,83.0,3.7583685668382644e-08,0.00027701678609190516,6.665243463618873,184852.61823722464,18.307097462291487,38356.04346954295,89452.50235526604,14250.849935421224,1116.6032536836237,55035.561239562114,196397,11797.940366071329,16336.76117118689
林修,-6.5,-2.3,27.6,97.3,6,9795,11,126.0,-5.0,-0.7000000000000028,21.1,95.0,16.1,94.3,4.0,-27.0,5.0,2.0,22.0,53.0,7.0,75.0,1.6766985193400094e-09,7.022844177579624e-05,11.901452814977908,281622.19730294467,30.00418156164418,21780.737432837643,51720.91417234202,12334.407476625454,1558.8548578085952,33814.49749183733,109667,2813.6917853753876,5043.916827442977
林遣都,2.7,14.7,10.4,50.4,8,97278,50,218.0,-0.6999999999999993,5.900000000000006,13.1,65.1,12.4,71.0,68.0,140.0,39.0,2.0,112.0,46.0,41.0,158.0,1.654361808376431e-08,0.00029442932798906383,16.08241821675715,423810.9432139637,43.32770022175179,67116.41593946751,154768.01420618352,21673.54749126342,1365.069712413191,92560.26694561387,348326,13223.339400786277,17469.31005471799
柄本佑,10.8,10.1,11.9,65.7,5,65092,56,156.0,-1.8000000000000007,1.7000000000000028,22.7,75.8,20.9,77.5,116.0,249.0,53.0,0.0,133.0,6.0,53.0,139.0,1.4879174872192135e-07,0.001096122036661134,11.434492943375346,340976.4944915193,30.055407595390975,70332.15871938689,171663.8688432825,60053.42578964005,5086.16146883368,117582.20469154784,342464,10823.869342435826,16706.276995816468
柄本明,3.9,-2.3,21.8,86.5,6,26876,9,66.0,-1.8000000000000007,2.8999999999999915,25.7,84.2,23.9,87.1,8.0,42.0,6.0,0.0,33.0,6.0,6.0,39.0,1.0616821313830066e-07,0.0005623480742507357,6.120881593300473,138358.89718625817,13.212939701500314,39153.57640375203,94059.06805117302,26888.67719497368,2030.0979232732293,61973.60566128591,194056,4622.346180218432,7324.15893186915
柄本時生,-0.6,3.9,13.3,72.4,6,32847,15,129.0,0.6000000000000014,2.5,12.7,76.3,13.3,78.8,3.0,61.0,4.0,1.0,52.0,16.0,5.0,68.0,2.747881782971882e-08,0.00016988034824326283,11.18487783721236,223194.96976411942,23.656242031356122,36851.378735204686,89518.14881367933,29867.611164568436,2008.7336324943565,60188.41761810368,180247,4928.634560404917,8175.457890828584
柏木由紀,4.1,0.5,5.8,77,14,58794,69,269.0,-3.2,-2.299999999999997,9.9,77.5,6.7,75.2,42.0,197.0,45.0,24.0,192.0,71.0,69.0,263.0,4.281223461484137e-08,0.0004624462212688485,21.60510875560977,490272.54655450996,49.676390835530015,42672.82997741093,100474.96661358925,19537.286286183764,1975.3540535629104,63650.95419173134,216410,11230.229011938889,16234.774621642955
染谷将太,0,1.2,6.7,53.1,10,67431,19,167.0,0.5999999999999996,6.900000000000006,6.7,54.3,7.3,61.2,16.0,79.0,11.0,1.0,70.0,22.0,12.0,92.0,5.670638959706653e-09,0.0001738675755396556,14.641005065467555,286697.9705610907,29.30619360293567,67049.66446463158,159037.4425139305,35964.000161503565,2558.20737911791,101596.61761759208,336832,9462.754508472759,11704.60458336456
柳ゆり菜,0.6,-1.4,1.2,11.5,7,10665,0,41.0,-1.1,1.4000000000000004,1.8,10.1,0.7,11.5,0.0,4.0,0.0,0.0,15.0,11.0,0.0,26.0,3.249314727700477e-09,1.6494917883980243e-05,3.1268363276191997,69255.2191484285,7.781486564336197,21502.55229923516,50968.45539299426,10531.36703327337,840.8144019682686,32556.849209860768,108006,1705.6594921295373,2632.272375430775
柳原可奈子,-10.3,-4.8,32.4,94.5,11,12990,22,45.0,-2.5,-1.2000000000000028,22.1,89.7,19.6,88.5,0.0,2.0,3.0,4.0,5.0,4.0,7.0,9.0,7.297530518459607e-09,6.384706598437653e-05,3.0802580071898658,69449.95293948555,8.50630860160962,11391.118680947024,27076.231951937058,6112.613334838862,891.8889079035579,17823.4556084292,57244,2669.6009560982616,4089.2289870537893
柳楽優弥,2.3,2.8,23.2,68.7,2,8543,2,84.0,-4.100000000000001,0.9000000000000057,25.5,71.5,21.4,72.4,4.0,161.0,2.0,0.0,76.0,7.0,2.0,83.0,1.9879768003158761e-07,0.0009737602423751171,8.913053242127377,179806.6409545169,17.2383868460255,45422.66714589891,110597.85550895853,37441.02973354515,5043.246009601656,77172.25471209595,222669,835.6851906038012,1048.542826648817
柳沢慎吾,-1.1,-3.7,31,96.1,6,17898,6,50.0,-1.8999999999999986,-0.7000000000000028,29.9,92.4,28.0,91.7,9.0,27.0,5.0,0.0,25.0,9.0,5.0,34.0,7.372242136307212e-08,0.0004284458833087457,4.337643992013382,78663.13591444201,9.148247154388939,19658.171184397223,46614.12547968913,9882.741405208897,2035.6450161581242,31036.88912298601,99251,3669.0899951122283,7537.44147522323
柳葉敏郎,-0.2,-7.6,26.7,93.8,7,23264,8,56.0,-2.3999999999999986,2.5999999999999943,26.5,86.2,24.1,88.8,5.0,41.0,5.0,2.0,36.0,11.0,7.0,47.0,4.281544639135819e-08,0.0004966092564149234,5.126274341810118,144616.99070837518,14.374657070097676,29407.581034727464,69874.73561958285,16164.717283027896,1925.5832720853916,45559.52012654207,147788,4649.015590203972,6215.584105375881
柴咲コウ,-0.5,0.2,29,89.4,7,195235,50,354.0,2.8000000000000007,-0.5999999999999943,28.5,89.6,31.3,89.0,64.0,392.0,40.0,9.0,270.0,54.0,49.0,324.0,7.754255130973175e-08,0.0018618886940506565,26.00582392121339,627556.7118554002,60.7182471347309,170317.88359844006,393717.00147784804,45194.36924879801,2379.241113952793,235681.04447634166,879160,43289.52526615325,56819.392605023946
柴田理恵,-5.2,-1.4,26.4,97.3,6,5026,11,48.0,1.1000000000000014,-0.10000000000000853,21.2,95.9,22.3,95.8,-1.0,-13.0,3.0,3.0,11.0,24.0,6.0,35.0,1.0086943886443403e-10,1.5372288401694288e-05,4.262249302881819,91255.44801586845,9.356986427256079,9714.980022033502,23097.99961811781,5272.341725879475,692.724528214558,15150.512456691235,48776,1200.1517127780571,2137.5852979185674
栗山千明,3.7,-3.7,12.4,76.8,3,13745,3,70.0,0.1999999999999993,-1.1999999999999886,16.1,73.1,16.3,71.9,3.0,33.0,2.0,0.0,33.0,11.0,2.0,44.0,1.921872177071425e-08,0.00017336602524587803,6.39428748127853,139840.89897259115,14.860569348006017,45893.45264224502,108535.41535340878,25616.01102783339,3549.424061513298,70758.61409345776,232459,2391.9722120983415,6517.925896118642
桃井かおり,-2.7,-6,18.6,83.7,4,48296,0,0.0,1.799999999999999,-0.7000000000000028,15.9,77.7,17.7,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867433971591589e-08,0.0001474229965329173,0,0,0,36415.24064255946,90399.31028582477,41422.486268880806,1527.518145727111,62484.656023069925,173453,10781.998638574685,20250.197907889728
桐山漣,2.7,4.6,2.3,23.7,4,26663,14,51.0,-0.40000000000000036,0.0,5.0,28.3,4.6,28.3,27.0,62.0,13.0,0.0,34.0,4.0,13.0,38.0,1.1901711775153785e-09,1.6986552382259067e-05,3.5254078861854468,87825.61865431606,8.864192818055535,44934.81717009112,102964.87618384171,12164.19456573214,1070.1987526231455,60940.10554553874,235012,3641.0881333963935,4331.465476062756
桐谷健太,-5.7,-0.2,30.3,87.1,8,30738,13,97.0,1.1999999999999993,3.1999999999999886,24.6,86.9,25.8,90.1,13.0,113.0,9.0,2.0,72.0,13.0,11.0,85.0,2.69411475637572e-08,0.00016607330959632032,7.229290095602986,177455.65347936342,17.77348916522637,26008.889107346895,62460.869929126646,16416.51500892906,1213.6345552682396,41006.821052938,128758,5346.178584399356,8100.379087276883
桐谷美玲,-3.5,-5.5,23.9,85.7,5,21866,40,168.0,0.5,-0.20000000000000284,20.4,80.2,20.9,80.0,46.0,170.0,36.0,2.0,142.0,14.0,38.0,156.0,2.835440067752385e-08,0.0005329846110670207,12.934385623482104,327467.4731437139,33.83225424834983,42038.02017763007,98984.69804440037,18601.92302579535,1567.468079297148,62360.41719851614,212921,3056.5715873194135,4150.0097786903725
桑田佳祐,-0.7,-2.7,42.8,94,8,125406,72,234.0,3.1999999999999957,1.6000000000000085,42.1,91.3,45.3,92.9,101.0,316.0,63.0,7.0,197.0,31.0,70.0,228.0,4.953126404091626e-07,0.005246729845803326,18.161072397888482,443792.7219178444,37.944605785114796,96095.1307803715,226936.96950532505,42538.32045781224,2477.009844671541,142731.67279950756,483958,18531.674096931154,27436.451802457395
桜井日奈子,-0.7,3.7,10.3,40.2,8,42164,9,101.0,-1.5,2.5,9.6,43.9,8.1,46.4,6.0,62.0,5.0,3.0,57.0,28.0,8.0,85.0,2.6548395132992462e-08,0.0005916474351377979,6.6534567057401555,150740.38676693488,16.00798631615411,31406.45823863037,73068.41698704258,12457.49144865163,1155.560290003982,44984.193697429044,161556,7063.502468040813,8751.752641719364
桜庭ななみ,0.5,-3.3,3.9,42.1,8,32710,19,42.0,-1.6000000000000005,-2.6999999999999957,4.4,38.8,2.8,36.1,46.0,59.0,19.0,0.0,34.0,5.0,19.0,39.0,2.5862876317336508e-08,0.00019574355837330225,4.265786556189706,114033.89219438861,12.508624229101043,26006.22254904058,61225.18691664812,11594.096710573067,1197.2838912725106,38803.349192335394,131836,5095.033174528252,6861.17238132851
梅沢富美男,1.9,-2.3,17,97.3,11,30458,23,85.0,-0.29999999999999716,0.7999999999999972,18.9,95.0,18.6,95.8,23.0,43.0,16.0,5.0,52.0,27.0,21.0,79.0,4.1320269377759435e-08,0.00010805238919511165,7.581634415316187,202439.0895352533,18.80540414222227,23281.49025454578,56361.186433698276,18435.142740696298,1667.915912424235,38030.48618855028,114711,6668.344662103888,12150.843551443155
森口瑤子,3.7,2.3,6,41.1,11,82017,22,55.0,0.20000000000000107,-0.6000000000000014,9.7,43.4,9.9,42.8,16.0,45.0,14.0,4.0,33.0,6.0,18.0,39.0,0.0,1.6259005517280366e-05,4.23290454673683,119902.13617889595,11.92242085741815,56812.755036234325,133423.12644751032,21874.052870059462,1607.7114273199286,83161.54475505647,288188,15593.826439077227,21108.018162492157
森尾由美,1.1,-9.7,12.2,69.2,22,57729,31,57.0,-0.40000000000000036,0.29999999999999716,13.3,59.5,12.9,59.8,22.0,58.0,23.0,6.0,44.0,7.0,29.0,51.0,2.1472635793978345e-09,7.862459001258235e-05,4.5842854887278826,142074.12646212926,14.10885521444125,29793.37193561657,73814.98642905017,28307.850201621943,4566.002574481639,54129.26312011407,143211,10111.070074994508,19342.661732414294
森山未來,-1.9,-3.9,15,68.3,5,17484,8,62.0,-1.9000000000000004,5.299999999999997,13.1,64.4,11.2,69.7,16.0,72.0,7.0,0.0,41.0,7.0,7.0,48.0,7.838619279347263e-09,8.22454742287743e-05,4.75971206205006,89212.89001236652,9.193984638494282,26854.919239027615,62327.17898861512,9492.334592970903,828.2697108289817,38037.09169104289,138388,3134.0982272390847,3898.629719900714
森崎ウィン,1.9,12.7,2.3,22.5,19,195319,45,197.0,1.7999999999999998,4.099999999999994,4.2,35.2,6.0,39.3,97.0,225.0,37.0,3.0,112.0,17.0,40.0,129.0,0.0,0.0003786457832490774,16.340997453416424,334212.3103399426,34.25583484707721,80639.5710615243,194948.6206793824,61097.75924389015,2240.538894637791,127874.02024137504,396029,33287.298010443556,52894.51962809605
森川葵,6.1,4.4,2.7,22.5,11,57202,26,88.0,-0.7000000000000011,-0.6999999999999993,8.8,26.9,8.1,26.2,32.0,88.0,20.0,2.0,61.0,10.0,22.0,71.0,1.1247188601224858e-08,0.0011414985042730989,6.538078400560593,151166.18518945348,16.14296145130243,48053.20430068134,113412.5039793482,23350.246043369836,2599.3466397152883,72532.9217096212,243171,10665.949096573528,16840.063620707908
森星,-6.2,-9.4,14.2,62.5,13,47997,0,0.0,2.0999999999999996,2.299999999999997,8.0,53.1,10.1,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010371966366925332,1.0487789170775398e-05,0,0,0,22106.98253966631,51114.197581565495,8394.94494051275,430.1577158227283,30698.359249064953,114500,7411.810101043929,9848.293553944273
森泉,-1.6,-3.2,20.7,90.3,18,87742,0,0.0,-0.3000000000000007,1.4000000000000057,19.1,87.1,18.8,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001878900713589615,1.9909396502762534e-05,0,0,0,35178.396631757874,80514.01686640663,9294.8402005245,926.5745773115315,47622.70325153073,184296,13542.967823362394,17442.587974377213
森絵梨佳,-1,-6,2.8,13.6,4,2559,0,0.0,-0.19999999999999996,0.20000000000000018,1.8,7.6,1.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354578030608114e-09,4.322469329844797e-06,0,0,0,6582.39539173148,15375.499016100855,2704.437431251612,218.6372853288963,9514.305027032353,33679,583.5218472138857,699.1539919090034
森高千里,-0.2,-5.7,22.3,82.3,9,56425,42,145.0,-1.4000000000000021,0.7000000000000028,22.1,76.6,20.7,77.3,66.0,185.0,37.0,4.0,121.0,17.0,41.0,138.0,7.63711688107334e-09,0.0002381184286668706,12.576551155779006,301961.0429993285,30.89924864511857,54382.005015353425,129054.03322837014,27407.030558310245,2675.6534957310187,83131.41777719921,273043,10519.253300708158,14627.962647435867
椎名桔平,-5.8,-6.2,26.7,85.3,4,8039,1,57.0,1.2000000000000028,4.6000000000000085,20.9,79.1,22.1,83.7,0.0,18.0,0.0,0.0,17.0,5.0,0.0,22.0,4.484715390474517e-08,0.0004199831558768482,4.775563703731254,113535.40557741528,11.436001750821024,22365.625372041304,52522.60446928318,9810.020345247563,994.6056486912453,33081.12227998534,113768,1175.2925079577624,1488.535804793886
椿鬼奴,4.2,-1.7,17,86.7,12,28931,34,138.0,1.1000000000000014,-1.7999999999999972,21.2,85.0,22.3,83.2,-5.0,-28.0,9.0,14.0,34.0,67.0,23.0,101.0,0.0,5.805776711445548e-06,12.400898180613693,236511.3605001861,28.647935264377356,16325.20627265138,37869.92308270772,5962.961166984824,459.0073581922624,23038.853529301636,84199,6569.726014700581,8785.982844478905
榊原郁恵,-0.1,-6.2,16.6,89,7,146724,71,150.0,6.899999999999999,0.6000000000000085,16.5,82.8,23.4,83.4,134.0,236.0,61.0,8.0,121.0,20.0,69.0,141.0,1.0544601031790667e-08,3.834287902959555e-05,12.775736023957625,430718.602091491,36.74246859894107,60180.68626383903,142986.88253432472,22563.25279330583,1028.2700222880546,90486.42223840873,299834,18694.67780145668,28156.201303414404
榮倉奈々,3.9,-1.3,24.2,83.2,11,63613,22,111.0,1.5999999999999979,-0.8000000000000114,28.1,81.9,29.7,81.1,19.0,104.0,19.0,1.0,84.0,6.0,20.0,90.0,3.2852209740080717e-08,0.000367467971889741,8.588314633799898,212987.34139568033,21.228736782093467,54994.02509462888,130692.60377755287,32403.788466679933,4510.109566146493,86065.96481125201,277115,9291.52102468146,14843.968873564872
樋口可南子,-3.2,-14,9.4,70.6,3,5518,0,28.0,4.3999999999999995,13.999999999999993,6.2,56.6,10.6,70.6,0.0,-6.0,0.0,0.0,3.0,9.0,0.0,12.0,3.577273836753686e-08,0.00020766330872913651,1.8604504232593497,31730.77222532221,3.079673302754894,13652.63075064964,32130.429950749454,6379.6850887940545,586.3177286792329,20300.50477570072,69264,901.7694193475849,1083.9106497408338
