name,weighted_pv
馬場ふみか,66528.95554780522
駒木根葵汰,25074.33397586478
駿河太郎,46854.412320840325
高岡早紀,51756.72501348631
高島彩,42952.72346626159
高島礼子,46390.33743498995
高嶋ちさ子,118144.26247161745
高杉真宙,190668.5655221602
高梨臨,125141.52366787926
高橋ひとみ,21748.617857967325
高橋みなみ,40404.47785640072
高橋メアリージュン,74561.0917480173
高橋一生,131273.6035370157
高橋光臣,25637.135388605868
高橋克典,126222.27416548619
高橋克実,24173.25494592207
高橋惠子,20683.236832853283
高橋文哉,371953.56298950326
高橋真麻,56900.91367855354
高橋英樹_(俳優),45693.75098631786
高橋茂雄,85364.38479779035
高田純次,42241.47302902284
高畑充希,75004.68255829999
高畑淳子,75007.7720993494
高良健吾,33238.11101629609
髙嶋政宏,49195.206274033306
髙橋ひかる,77129.85536545468
髙橋海人,145517.28461568197
鶴田真由,27317.950186457605
鷲見玲奈,77244.16112284266
麻生久美子,47325.397894673035
麻生祐未,42796.87445644494
黒島結菜,249407.09358066498
黒木瞳,56790.00993933194
黒木華,142332.08262668608
黒沢かずこ,16489.941409037252
黒羽麻璃央,67304.67548807213
黒谷友香,54434.06120000616
齋藤飛鳥,125938.64422969325
